User,Date,NumOfActsInDay
252956,2010-10-28,10
252956,2010-11-06,12
252956,2010-11-18,10
252956,2010-11-26,22
252956,2010-12-09,9
252956,2010-12-12,15
252956,2010-12-22,9
252956,2010-12-24,18
252956,2011-01-07,17
252956,2011-01-08,11
252956,2011-01-09,17
252956,2011-01-10,46
252956,2011-01-11,43
252956,2011-01-12,17
252956,2011-01-13,42
252956,2011-01-14,22
252956,2011-01-18,25
252956,2011-01-19,12
252956,2011-01-20,12
252956,2011-01-21,22
252956,2011-01-29,14
252956,2011-02-17,10
252956,2011-02-19,13
252956,2011-03-03,11
252956,2011-03-11,16
252956,2011-03-12,11
252956,2011-03-13,12
252956,2011-03-23,9
252956,2011-04-30,10
252956,2011-06-17,11
252956,2011-06-19,14
252956,2011-06-23,8
252981,2010-05-08,13
252981,2010-05-16,12
252981,2010-05-18,10
252981,2010-05-19,16
252981,2010-05-22,33
252981,2010-05-23,22
252981,2010-06-01,9
252981,2010-06-10,9
252981,2010-06-14,9
252981,2010-06-15,9
252981,2010-06-18,8
252981,2010-06-19,16
252981,2010-06-20,13
252981,2010-06-22,7
252981,2010-06-29,7
252981,2010-07-25,10
252981,2010-07-26,10
252981,2010-07-28,21
252981,2010-07-29,10
252981,2010-07-31,12
252981,2010-08-01,24
252981,2010-08-02,7
252981,2010-08-07,16
252981,2010-08-08,9
252981,2010-09-29,13
252981,2010-11-16,26
252981,2010-12-10,9
252981,2010-12-14,12
252981,2010-12-18,11
252981,2011-01-10,13
252981,2011-01-30,69
252981,2011-02-10,10
252981,2011-02-11,27
252981,2011-02-12,69
252981,2011-02-13,40
252981,2011-02-14,13
252981,2011-02-18,16
252981,2011-02-19,75
252981,2011-02-20,28
252981,2011-02-21,99
252981,2011-02-24,12
252981,2011-02-25,26
252981,2011-02-26,34
252981,2011-03-06,10
252981,2011-03-14,10
252981,2011-03-27,26
252981,2011-03-31,29
252981,2011-04-02,69
252981,2011-04-13,40
252981,2011-04-14,10
252981,2011-04-15,13
252981,2011-04-17,13
252981,2011-04-19,14
252981,2011-04-23,35
252981,2011-04-24,20
252981,2011-04-29,18
252981,2011-05-16,36
252981,2011-05-26,24
252981,2011-06-09,14
252981,2011-06-10,31
252981,2011-06-19,9
253599,2010-05-07,11
253599,2010-05-13,11
253599,2010-05-21,15
253599,2010-06-08,20
253599,2010-06-10,14
253599,2010-06-16,12
253599,2010-06-18,11
253599,2010-06-26,10
253599,2010-06-29,12
253599,2010-07-01,9
253599,2010-07-09,11
253599,2010-07-23,9
253599,2010-07-28,11
253599,2010-07-30,10
253599,2010-08-03,9
253599,2010-08-06,45
253599,2010-08-10,9
253599,2010-08-11,66
253599,2010-08-13,17
253599,2010-08-17,24
253599,2010-08-18,59
253599,2010-08-19,13
253599,2010-08-20,25
253599,2010-08-23,28
253599,2010-08-24,64
253599,2010-08-25,42
253599,2010-08-26,72
253599,2010-08-27,48
253599,2010-08-28,126
253599,2010-08-29,8
253599,2010-09-01,9
253599,2010-09-02,25
253599,2010-09-03,27
253599,2010-09-04,21
253599,2010-09-05,13
253599,2010-09-06,10
253599,2010-09-08,9
253599,2010-09-09,21
253599,2010-09-10,25
253599,2010-09-11,23
253599,2010-09-12,49
253599,2010-09-13,87
253599,2010-09-15,22
253599,2010-09-17,9
253599,2010-09-20,12
253599,2010-09-22,16
253599,2010-09-25,17
253599,2010-09-26,18
253599,2010-10-01,21
253599,2010-10-05,12
253599,2010-10-06,17
253599,2010-10-07,16
253599,2010-10-08,13
253599,2010-10-09,42
253599,2010-10-10,8
253599,2010-10-12,8
253599,2010-10-14,15
253599,2010-10-15,10
253599,2010-10-16,19
253599,2010-10-18,13
253599,2010-10-19,32
253599,2010-10-20,34
253599,2010-10-21,81
253599,2010-10-22,53
253599,2010-10-24,50
253599,2010-10-25,17
253599,2010-10-26,14
253599,2010-10-27,13
253599,2010-11-02,8
253599,2010-11-03,27
253599,2010-11-05,30
253599,2010-11-06,16
253599,2010-11-07,18
253599,2010-11-10,13
253599,2010-11-11,9
253599,2010-11-12,13
253599,2010-11-13,13
253599,2010-11-17,12
253599,2010-11-18,10
253599,2010-11-19,14
253599,2010-11-20,27
253599,2010-11-26,45
253599,2010-11-27,25
253599,2010-12-01,93
253599,2010-12-02,193
253599,2010-12-03,52
253599,2010-12-04,48
253599,2010-12-06,31
253599,2010-12-07,40
253599,2010-12-08,52
253599,2010-12-09,46
253599,2010-12-10,26
253599,2010-12-11,13
253599,2010-12-12,15
253599,2010-12-13,12
253599,2010-12-14,50
253599,2010-12-15,46
253599,2010-12-16,49
253599,2010-12-17,39
253599,2010-12-18,47
253599,2010-12-19,40
253599,2010-12-20,131
253599,2010-12-21,48
253599,2010-12-22,69
253599,2010-12-23,36
253599,2010-12-24,88
253599,2010-12-25,70
253599,2010-12-26,21
253599,2010-12-27,11
253599,2010-12-29,10
253599,2010-12-30,11
253599,2011-01-04,9
253599,2011-01-18,10
253599,2011-01-20,17
253599,2011-01-21,46
253599,2011-02-04,13
253599,2011-02-11,11
253599,2011-02-15,13
253599,2011-02-17,14
253599,2011-02-18,15
253599,2011-02-19,17
253599,2011-02-21,10
253599,2011-02-26,10
253599,2011-03-01,9
253599,2011-03-03,40
253599,2011-03-04,29
253599,2011-03-07,19
253599,2011-03-08,15
253599,2011-03-13,9
253599,2011-03-29,10
253599,2011-03-30,23
253599,2011-04-05,28
253599,2011-04-06,14
253599,2011-04-10,13
253599,2011-04-13,23
253599,2011-04-15,26
253599,2011-04-16,10
253599,2011-04-19,15
253599,2011-04-20,16
253599,2011-04-21,17
253599,2011-04-23,25
253599,2011-04-26,10
253599,2011-04-27,10
253599,2011-04-29,12
253599,2011-06-02,12
253939,2010-07-17,15
253939,2010-07-18,12
253939,2010-07-19,15
253939,2010-07-21,14
253939,2010-07-22,11
253939,2010-07-23,19
253939,2010-07-26,36
253939,2010-07-28,18
253939,2010-07-29,19
253939,2010-07-30,20
253939,2010-07-31,17
253939,2010-08-01,10
253939,2010-10-04,17
253939,2010-10-05,22
253939,2010-10-06,25
253939,2010-10-07,27
253939,2010-10-08,17
253939,2010-10-09,26
253939,2010-10-10,15
253939,2010-11-15,8
253939,2010-11-17,15
253939,2010-11-18,11
253939,2010-11-19,16
253939,2010-11-20,13
253939,2010-11-21,11
253939,2011-01-11,14
253939,2011-01-12,13
253939,2011-01-13,9
253939,2011-01-14,18
253939,2011-01-15,12
253939,2011-01-16,18
253939,2011-01-17,10
253939,2011-03-10,9
253939,2011-03-14,23
253939,2011-03-15,10
253939,2011-03-17,31
253939,2011-03-18,37
253939,2011-03-19,25
253939,2011-03-20,9
253939,2011-03-30,14
253939,2011-03-31,10
253939,2011-04-01,17
253939,2011-04-02,28
253939,2011-04-03,16
253939,2011-04-24,14
253939,2011-04-25,15
253939,2011-04-26,22
253939,2011-04-28,12
253939,2011-04-29,14
253939,2011-04-30,13
253939,2011-05-14,9
253939,2011-06-30,21
255028,2010-05-06,15
255028,2010-05-18,15
255028,2010-05-19,21
255028,2010-05-20,13
255028,2010-05-21,11
255028,2010-05-24,23
255028,2010-05-25,10
255028,2010-05-28,14
255028,2010-06-08,9
255028,2010-06-11,11
255028,2010-06-20,6
255028,2010-06-21,10
255028,2010-06-25,34
255028,2010-06-26,55
255028,2010-06-28,100
255028,2010-06-29,130
255028,2010-06-30,78
255028,2010-07-01,19
255028,2010-07-06,16
255028,2010-07-07,47
255028,2010-07-08,20
255028,2010-07-12,33
255028,2010-07-13,19
255028,2010-07-14,62
255028,2010-07-16,17
255028,2010-07-17,13
255028,2010-07-18,56
255028,2010-07-19,28
255028,2010-07-20,95
255028,2010-07-21,15
255028,2010-07-22,35
255028,2010-07-23,57
255028,2010-07-25,30
255028,2010-07-26,19
255028,2010-07-27,26
255028,2010-07-28,38
255028,2010-07-29,44
255028,2010-07-30,13
255028,2010-07-31,44
255028,2010-08-02,34
255028,2010-08-03,19
255028,2010-08-05,36
255028,2010-08-06,16
255028,2010-08-08,12
255028,2010-08-09,22
255028,2010-08-10,12
255028,2010-08-11,39
255028,2010-08-12,23
255028,2010-08-13,30
255028,2010-08-14,38
255028,2010-08-16,8
255028,2010-08-18,71
255028,2010-08-19,6
255028,2010-08-20,28
255028,2010-08-23,54
255028,2010-08-28,39
255028,2010-08-29,71
255028,2010-08-30,17
255028,2010-08-31,36
255028,2010-09-01,48
255028,2010-09-02,55
255028,2010-09-04,19
255028,2010-09-06,49
255028,2010-09-07,53
255028,2010-09-08,11
255028,2010-09-09,30
255028,2010-09-10,85
255028,2010-09-12,41
255028,2010-09-13,72
255028,2010-09-14,26
255028,2010-09-16,13
255028,2010-09-17,10
255028,2010-09-18,8
255028,2010-09-24,13
255028,2010-09-25,19
255028,2010-09-26,11
255028,2010-09-27,24
255028,2010-09-28,17
255028,2010-09-30,12
255028,2010-10-01,56
255028,2010-10-02,37
255028,2010-10-03,18
255028,2010-10-30,26
255028,2010-11-23,48
255028,2010-11-27,9
255028,2010-11-30,24
255028,2010-12-04,26
255028,2010-12-05,96
255028,2010-12-08,11
255028,2010-12-09,27
255028,2010-12-10,25
255028,2010-12-12,12
255028,2010-12-18,36
255028,2010-12-19,27
255028,2010-12-23,13
255028,2010-12-24,69
255028,2011-01-01,34
255028,2011-01-07,19
255028,2011-01-14,15
255028,2011-01-15,88
255028,2011-01-16,25
255028,2011-01-21,8
255028,2011-01-23,13
255028,2011-01-25,16
255028,2011-01-29,34
255028,2011-02-12,10
255028,2011-02-22,90
255028,2011-02-23,26
255028,2011-02-27,9
255028,2011-02-28,12
255028,2011-03-01,34
255028,2011-03-04,10
255028,2011-03-05,12
255028,2011-03-13,10
255028,2011-04-15,7
255403,2010-05-10,14
255403,2010-05-11,46
255403,2010-05-12,21
255403,2010-05-13,66
255403,2010-05-14,31
255403,2010-05-15,16
255403,2010-05-17,101
255403,2010-05-18,147
255403,2010-05-19,162
255403,2010-05-20,155
255403,2010-05-21,140
255403,2010-05-22,35
255403,2010-05-24,85
255403,2010-05-25,14
255403,2010-05-26,91
255403,2010-06-02,72
255403,2010-06-03,11
255403,2010-06-07,10
255403,2010-06-08,12
255403,2010-06-11,28
255403,2010-06-16,32
255403,2010-06-19,10
255403,2010-07-04,14
255403,2010-07-07,41
255403,2010-07-08,15
255403,2010-07-09,28
255403,2010-07-14,20
255403,2010-07-15,10
255403,2010-07-20,12
255403,2010-07-21,19
255403,2010-07-23,25
255403,2010-07-25,24
255403,2010-07-27,63
255403,2010-07-29,16
255403,2010-08-06,13
255403,2010-08-09,19
255403,2010-08-10,19
255403,2010-08-12,166
255403,2010-08-13,11
255403,2010-08-15,19
255403,2010-08-26,25
255403,2010-08-27,52
255403,2010-09-03,41
255403,2010-10-01,75
255403,2010-10-02,11
255403,2010-10-08,34
255403,2010-10-15,25
255403,2010-10-18,211
255403,2010-11-01,17
255403,2010-11-03,85
255403,2010-11-06,119
255403,2010-11-17,96
255403,2010-11-20,47
255403,2010-12-03,12
255403,2010-12-04,45
255403,2011-02-11,45
255403,2011-03-10,74
255403,2011-03-16,93
255403,2011-03-22,77
255403,2011-03-25,45
255403,2011-03-26,43
255403,2011-03-28,47
255403,2011-03-30,182
255403,2011-04-10,46
255403,2011-04-20,58
255403,2011-04-22,49
255403,2011-04-23,30
255403,2011-05-17,29
255403,2011-05-23,27
255403,2011-05-24,53
255403,2011-06-02,40
255403,2011-06-22,18
255403,2011-06-25,10
255479,2010-06-25,13
255479,2010-07-22,10
255479,2010-07-23,10
255479,2010-08-18,11
255479,2010-08-20,10
255479,2010-08-22,10
255479,2010-08-23,10
255479,2010-08-25,10
255479,2010-08-26,11
255479,2010-08-27,10
255479,2010-09-02,10
255479,2010-09-07,11
255479,2010-09-09,10
255479,2010-09-11,13
255479,2010-09-13,10
255479,2010-09-15,12
255479,2010-09-17,12
255479,2010-09-21,10
255479,2010-09-22,9
255479,2010-09-24,10
255479,2010-09-29,10
255479,2010-09-30,10
255479,2010-10-01,12
255479,2010-10-05,10
255479,2010-10-06,10
255479,2010-10-11,10
255479,2010-10-15,12
255479,2010-10-18,11
255479,2010-10-21,10
255479,2010-10-27,11
255479,2010-10-29,25
255479,2010-11-05,11
255479,2010-11-13,13
255479,2010-11-23,10
255479,2010-11-24,10
255479,2010-11-26,12
255479,2010-11-27,15
255479,2010-11-29,11
255479,2010-12-01,11
255479,2010-12-02,10
255479,2010-12-03,13
255479,2010-12-07,10
255479,2010-12-08,14
255479,2010-12-10,21
255479,2010-12-11,43
255479,2010-12-14,11
255479,2010-12-15,11
255479,2010-12-17,12
255479,2010-12-20,10
255479,2010-12-22,12
255479,2010-12-23,15
255479,2010-12-24,17
255479,2010-12-26,14
255479,2010-12-27,17
255479,2010-12-29,10
255479,2010-12-30,11
255479,2010-12-31,13
255479,2011-01-01,12
255479,2011-01-03,10
255479,2011-01-04,13
255479,2011-01-05,13
255479,2011-01-06,10
255479,2011-01-07,10
255479,2011-01-11,10
255479,2011-01-12,12
255479,2011-01-14,12
255479,2011-01-19,13
255479,2011-01-20,10
255479,2011-01-21,12
255479,2011-01-23,10
255479,2011-01-24,11
255479,2011-01-25,10
255479,2011-01-27,12
255479,2011-01-28,11
255479,2011-01-31,10
255479,2011-02-07,11
255479,2011-02-09,10
255479,2011-02-10,14
255479,2011-02-11,13
255479,2011-02-12,16
255479,2011-02-14,11
255479,2011-02-15,11
255479,2011-02-18,12
255479,2011-02-20,9
255479,2011-02-26,10
255479,2011-03-03,12
255479,2011-03-05,20
255479,2011-03-06,10
255479,2011-03-07,13
255479,2011-03-09,10
255479,2011-03-11,11
255479,2011-03-12,12
255479,2011-03-13,10
255479,2011-03-17,12
255479,2011-03-18,10
255479,2011-03-19,11
255479,2011-03-21,13
255479,2011-03-22,12
255479,2011-03-23,12
255479,2011-03-25,13
255479,2011-03-26,12
255479,2011-03-28,11
255479,2011-03-30,14
255479,2011-03-31,11
255479,2011-04-01,10
255479,2011-04-02,19
255479,2011-04-03,17
255479,2011-04-04,10
255479,2011-04-05,13
255479,2011-04-07,17
255479,2011-04-08,22
255479,2011-04-09,13
255479,2011-04-10,17
255479,2011-04-12,17
255479,2011-04-13,10
255479,2011-04-14,10
255479,2011-04-16,11
255479,2011-04-18,13
255479,2011-04-19,10
255479,2011-04-20,10
255479,2011-04-21,17
255479,2011-04-22,13
255479,2011-04-23,14
255479,2011-04-25,10
255479,2011-04-26,10
255479,2011-04-27,10
255479,2011-04-28,12
255479,2011-04-29,10
255479,2011-04-30,13
255479,2011-05-02,11
255479,2011-05-03,13
255479,2011-05-04,12
255479,2011-05-05,12
255479,2011-05-07,10
255479,2011-05-10,11
255479,2011-05-11,13
255479,2011-05-12,11
255479,2011-05-13,18
255479,2011-05-14,14
255479,2011-05-16,10
255479,2011-05-17,10
255479,2011-05-19,10
255479,2011-05-20,10
255479,2011-05-21,11
255479,2011-05-23,11
255479,2011-05-25,13
255479,2011-05-26,10
255479,2011-05-27,25
255479,2011-05-28,21
255479,2011-05-30,15
255479,2011-05-31,15
255479,2011-06-01,10
255479,2011-06-02,21
255479,2011-06-03,12
255479,2011-06-04,13
255479,2011-06-09,13
255479,2011-06-10,13
255479,2011-06-11,9
255479,2011-06-16,10
255553,2010-06-01,10
255553,2010-06-03,18
255553,2010-06-11,14
255553,2010-08-13,14
255553,2010-08-15,9
255553,2010-08-16,9
255553,2010-08-24,10
255553,2010-09-06,10
255553,2010-09-09,30
255553,2010-09-10,18
255553,2010-09-11,13
255553,2010-09-12,10
255553,2010-09-13,14
255553,2010-09-24,12
255553,2010-09-26,26
255553,2010-09-28,39
255553,2010-09-29,17
255553,2010-10-01,21
255553,2010-10-02,21
255553,2010-10-03,23
255553,2010-10-04,26
255553,2010-10-10,12
255553,2010-10-16,22
255553,2010-11-05,29
255553,2010-11-16,11
255553,2010-11-23,10
255553,2010-12-11,20
255553,2010-12-23,9
255553,2010-12-28,10
255553,2010-12-29,27
255553,2011-01-06,18
255553,2011-01-08,11
255553,2011-01-16,10
255553,2011-01-18,13
255553,2011-01-21,20
255553,2011-01-22,10
255553,2011-01-30,11
255553,2011-02-12,12
255553,2011-02-20,17
255553,2011-03-07,19
255553,2011-03-20,10
255553,2011-03-26,15
255553,2011-03-27,25
255553,2011-04-02,9
255553,2011-04-05,19
255553,2011-04-07,20
255553,2011-04-08,13
255553,2011-04-09,17
255553,2011-04-12,17
255553,2011-04-16,11
255553,2011-04-17,22
255553,2011-04-18,10
255553,2011-04-19,24
255553,2011-04-20,11
255553,2011-04-21,16
255553,2011-04-25,16
255553,2011-05-04,9
255553,2011-05-13,17
255553,2011-05-19,10
255553,2011-05-28,32
255553,2011-06-08,15
255553,2011-06-09,26
255553,2011-06-12,12
255553,2011-06-13,17
255553,2011-06-14,17
255553,2011-06-15,13
255553,2011-06-16,12
255553,2011-06-26,12
255553,2011-07-01,16
255553,2011-07-03,10
256227,2010-05-06,11
256227,2010-05-07,23
256227,2010-05-08,55
256227,2010-05-10,37
256227,2010-05-11,103
256227,2010-05-12,56
256227,2010-05-14,25
256227,2010-05-15,14
256227,2010-05-18,14
256227,2010-05-20,10
256227,2010-05-21,40
256227,2010-05-22,14
256227,2010-05-23,26
256227,2010-05-24,70
256227,2010-05-25,16
256227,2010-05-29,12
256227,2010-06-01,178
256227,2010-06-22,10
256227,2010-06-23,26
256227,2010-06-25,18
256227,2010-06-26,20
256227,2010-07-03,36
256227,2010-07-05,32
256227,2010-07-06,19
256227,2010-07-07,131
256227,2010-07-09,130
256227,2010-07-13,51
256227,2010-07-15,46
256227,2010-07-20,44
256227,2010-07-25,13
256227,2010-11-08,15
256227,2010-11-09,40
256227,2010-11-14,17
256227,2010-11-15,48
256227,2010-11-16,83
256227,2010-11-17,25
256227,2010-11-18,42
256227,2010-11-19,16
256227,2010-11-23,17
256227,2010-11-26,110
256227,2010-11-28,28
256227,2010-12-02,16
256227,2010-12-03,11
256227,2010-12-09,13
256227,2010-12-22,11
256227,2011-02-25,45
256227,2011-02-26,54
256227,2011-03-09,17
256227,2011-03-10,9
256227,2011-04-17,30
256227,2011-04-18,22
256227,2011-04-22,13
256227,2011-04-28,10
256227,2011-05-03,64
256227,2011-05-04,106
256227,2011-05-05,61
256227,2011-05-07,25
257068,2010-08-14,21
257068,2010-08-18,27
257068,2010-08-21,24
257068,2010-08-22,22
257068,2010-08-25,41
257068,2010-08-26,9
257068,2010-08-27,10
257068,2010-08-29,34
257068,2010-08-30,59
257068,2010-08-31,107
257068,2010-09-01,13
257068,2010-09-02,37
257068,2010-09-03,12
257068,2010-09-04,16
257068,2010-09-07,57
257068,2010-09-09,49
257068,2010-09-11,20
257068,2010-09-14,23
257068,2010-09-15,19
257068,2010-09-16,35
257068,2010-09-19,10
257068,2010-09-20,14
257068,2010-09-21,17
257068,2010-09-27,47
257068,2010-09-28,34
257068,2010-09-30,26
257068,2010-10-03,164
257068,2010-10-04,309
257068,2010-10-08,37
257068,2010-10-15,10
257068,2010-10-19,11
257068,2010-10-22,10
257068,2010-10-25,18
257068,2010-11-04,48
257068,2010-11-08,373
257068,2010-11-09,129
257068,2010-11-10,143
257068,2010-11-12,11
257068,2010-11-18,10
257068,2010-11-19,134
257068,2010-11-24,48
257068,2010-11-25,234
257068,2010-11-28,40
257068,2010-12-02,50
257068,2010-12-04,17
257068,2010-12-05,718
257068,2010-12-06,167
257068,2010-12-08,9
257068,2010-12-09,112
257068,2010-12-10,39
257068,2010-12-17,16
257068,2010-12-30,45
257068,2011-01-19,13
257458,2010-05-08,10
257458,2010-05-12,13
257458,2010-05-29,10
257458,2010-06-08,14
257458,2010-06-09,12
257458,2010-06-10,9
257458,2010-07-07,13
257458,2010-07-09,20
257458,2010-07-10,8
257458,2010-07-12,15
257458,2010-07-13,18
257458,2010-07-14,15
257458,2010-07-15,11
257458,2010-07-26,10
257458,2010-07-28,16
257458,2010-07-31,13
257458,2010-08-06,18
257458,2010-08-09,17
257458,2010-08-10,36
257458,2010-08-11,41
257458,2010-08-12,27
257458,2010-08-13,34
257458,2010-08-14,26
257458,2010-08-15,17
257458,2010-08-17,32
257458,2010-08-18,11
257458,2010-08-21,19
257458,2010-08-22,10
257458,2010-08-23,23
257458,2010-08-24,17
257458,2010-08-25,51
257458,2010-08-26,54
257458,2010-08-27,32
257458,2010-08-28,47
257458,2010-08-29,65
257458,2010-09-01,10
257458,2010-09-03,11
257458,2010-09-06,16
257458,2010-09-11,10
257458,2010-09-17,18
257458,2010-10-09,31
257458,2010-10-10,16
257458,2010-10-17,12
257458,2010-10-23,24
257458,2010-10-25,40
257458,2010-10-26,19
257458,2010-10-27,23
257458,2010-10-29,39
257458,2010-11-02,10
257458,2010-11-06,23
257458,2010-11-07,12
257458,2010-11-11,10
257458,2010-11-12,26
257458,2010-11-13,24
257458,2010-11-14,10
257458,2010-11-18,16
257458,2010-11-19,50
257458,2010-11-20,16
257458,2010-11-27,13
257458,2010-12-02,12
257458,2010-12-03,38
257458,2010-12-04,26
257458,2010-12-07,10
257458,2010-12-08,14
257458,2010-12-09,20
257458,2010-12-14,26
257458,2010-12-15,19
257458,2010-12-17,40
257458,2010-12-20,15
257458,2011-01-22,28
257458,2011-01-27,18
257458,2011-02-11,10
257458,2011-03-04,11
257458,2011-04-03,16
257458,2011-04-15,12
257458,2011-04-25,12
257458,2011-05-23,11
257458,2011-05-24,18
257458,2011-05-25,11
259700,2010-05-09,96
259700,2010-05-10,27
259700,2010-05-11,57
259700,2010-05-12,49
259700,2010-05-13,47
259700,2010-05-17,20
259700,2010-05-18,29
259700,2010-05-19,32
259700,2010-05-20,14
259700,2010-05-21,10
259700,2010-05-25,19
259700,2010-05-26,27
259700,2010-05-27,62
259700,2010-05-28,183
259700,2010-05-29,550
259700,2010-05-30,455
259700,2010-05-31,459
259700,2010-06-01,352
259700,2010-06-02,380
259700,2010-06-03,530
259700,2010-06-04,515
259700,2010-06-05,396
259700,2010-06-06,228
259700,2010-06-07,17
259700,2010-06-11,49
259700,2010-06-12,96
259700,2010-06-13,121
259700,2010-06-14,62
259700,2010-06-15,118
259700,2010-06-16,15
259700,2010-06-17,22
259700,2010-06-19,74
259700,2010-06-20,18
259700,2010-06-21,31
259700,2010-06-25,31
259700,2010-06-26,19
259700,2010-07-04,20
259700,2010-07-10,80
259700,2010-07-11,68
259700,2010-07-12,10
259700,2010-07-21,17
259700,2010-07-24,47
259700,2010-07-25,11
259700,2010-07-29,18
259700,2010-08-01,8
259700,2010-08-03,10
259700,2010-08-04,22
259700,2010-08-06,11
259700,2010-08-18,26
259700,2010-08-19,34
259700,2010-08-21,10
259700,2010-09-04,21
259700,2010-09-08,23
259700,2010-09-28,46
259700,2010-10-16,35
259700,2010-12-02,34
259700,2010-12-03,18
260577,2010-05-09,23
260577,2010-05-29,17
260577,2010-06-12,21
260577,2010-06-13,9
260577,2010-06-14,17
260577,2010-06-20,12
260577,2010-06-24,11
260577,2010-06-27,31
260577,2010-06-28,16
260577,2010-07-05,5
260577,2010-07-12,21
260577,2010-07-13,27
260577,2010-07-17,20
260577,2010-07-19,20
260577,2010-07-20,19
260577,2010-07-22,14
260577,2010-07-24,18
260577,2010-07-25,35
260577,2010-07-27,67
260577,2010-07-29,13
260577,2010-07-30,12
260577,2010-08-01,36
260577,2010-08-02,38
260577,2010-08-03,19
260577,2010-08-04,33
260577,2010-08-05,19
